,SpikeTimes,ClusterIDs,session
2182,986.505605120949,6,2
2183,986.510055269026,6,2
2184,986.522305676651,6,2
2185,986.563207037623,6,2
2186,986.636059461749,6,2
2187,986.640009593187,6,2
2188,986.766913815858,6,2
2189,987.876450735112,6,2
2190,988.136659393418,6,2
2191,989.513405203907,5,2
2192,989.561106791152,4,2
2194,989.776913972022,5,2
2195,989.988120999824,5,2
2196,991.247012888786,5,2
2197,991.317315228059,6,2
2198,991.646076167406,5,2
2199,993.928152102276,4,2
2200,994.829832105201,5,2
2201,995.217294997824,6,2
2202,995.563756526148,6,2
2203,995.581357111799,6,2
2204,995.660609748888,6,2
2205,996.054122842828,6,2
2206,996.163776491496,6,2
2207,996.576690230982,6,2
2208,996.585940538781,6,2
2209,996.703444448662,6,2
2210,996.706044535178,6,2
2211,996.719244974416,6,2
2212,997.271663355845,6,2
2213,997.478520238899,6,2
2214,997.59762420202,6,2
2215,998.546655780544,5,2
2217,999.761896217027,6,2
2218,1000.14495896324,6,2
2219,1000.3788667464,6,2
2220,1000.72337820983,6,2
2221,1000.72902839784,6,2
2222,1000.84908239257,6,2
2223,1000.858982722,6,2
2224,1000.95218582328,6,2
2225,1001.17254315556,6,2
2226,1001.46385284873,6,2
2227,1001.76626291127,5,2
2228,1002.59894061818,5,2
2229,1002.62419145839,5,2
2230,1003.675526441,6,2
2231,1003.93203497619,4,2
2232,1004.09709046832,6,2
2233,1004.21064424677,6,2
2234,1004.21604442645,6,2
2235,1004.31444770077,6,2
2236,1004.33824849273,6,2
2237,1004.45415234937,6,2
2238,1004.45710244753,6,2
2239,1006.16430925394,6,2
2240,1006.40161715023,6,2
2241,1006.40826737151,6,2
2242,1006.68407654892,6,2
2243,1008.43818491595,6,2
2244,1009.34666514515,6,2
2245,1009.49767016976,6,2
2246,1011.03612136091,6,2
2247,1011.11907412112,6,2
2248,1011.12277424424,6,2
2249,1011.12557433741,6,2
2250,1011.14652503453,6,2
2251,1011.15702538393,6,2
2252,1011.24622835211,6,2
2253,1011.26562899765,6,2
2254,1011.27227921894,6,2
2255,1012.28681297701,6,2
2256,1012.52607093819,6,2
2257,1012.68512623067,6,2
2258,1012.69877668489,6,2
2259,1012.9189340105,6,2
2260,1013.74786159263,6,2
2261,1014.96335203743,5,2
2262,1017.27927909868,6,2
2263,1017.38368257265,6,2
2264,1017.44123448766,6,2
2265,1017.44618465238,6,2
2266,1020.78964590428,6,2
2267,1021.05720480716,6,2
2268,1021.08720580543,6,2
2269,1021.90663307144,6,2
2270,1021.92403365043,6,2
2271,1022.3321472302,6,2
2272,1022.42350026992,6,2
2273,1023.15112448123,6,2
2274,1023.26207817316,6,2
2275,1023.37628197323,6,2
2276,1023.38093212796,6,2
2277,1023.61738999597,6,2
2278,1024.10820632762,5,2
2279,1024.96088470005,6,2
2280,1025.09958931537,6,2
2281,1025.6046561212,6,2
2282,1026.1997759235,5,2
2283,1026.37818185986,6,2
2284,1026.46668480475,6,2
2285,1026.48153529889,6,2
2286,1026.571938307,6,2
2287,1026.57678846839,6,2
2288,1026.58893887269,6,2
2289,1026.59163896253,6,2
2290,1026.6626413251,5,2
2291,1026.77394502867,5,2
2292,1026.79814583394,5,2
2294,1026.83819716663,6,2
2295,1027.01670310632,6,2
2296,1027.10750612774,6,2
2297,1027.13645709107,6,2
2298,1027.90928280644,5,2
2299,1028.09743906724,6,2
2300,1028.10188921531,6,2
2301,1028.55990445553,6,2
2302,1028.6855586366,6,2
2303,1028.77311154988,6,2
2304,1028.88631531668,6,2
2305,1029.09607229623,6,2
2306,1030.94378377785,5,2
2307,1032.38568175624,6,2
2308,1032.4020323003,6,2
2309,1032.41923287264,5,2
2310,1032.44698379604,4,2
2311,1032.49103526183,6,2
2312,1032.51208596228,6,2
2313,1032.51993622349,6,2
2314,1032.78089490675,6,2
2315,1032.85824748062,6,2
2316,1035.87349781148,5,2
2317,1036.42336610806,6,2
2318,1036.64892361336,6,2
2319,1036.78267806397,6,2
2320,1036.88953161947,6,2
2321,1036.91343241475,6,2
2322,1037.67725783064,6,2
2323,1038.28687811543,6,2
2324,1038.30547873436,6,2
2325,1040.09248819615,5,2
2326,1040.85091343235,6,2
2327,1040.95121676989,6,2
2328,1041.03386952012,6,2
2329,1041.09412152497,6,2
2330,1041.17132409385,6,2
2331,1041.23037605877,5,2
2332,1041.94399980422,4,2
2334,1042.2451098235,5,2
2335,1047.65653988597,6,2
2336,1047.66249008396,6,2
2337,1047.79774458449,6,2
2338,1049.17634045653,6,2
2339,1049.19974123518,6,2
2340,1049.20289134,6,2
2341,1049.23834251962,6,2
2342,1049.25089293723,6,2
2343,1049.2970444729,6,2
2344,1049.36584676226,6,2
2345,1049.42494872884,6,2
2346,1049.47615043255,6,2
2347,1049.49340100656,6,2
2348,1049.49635110472,6,2
2349,1049.5249520564,6,2
2350,1049.61110492309,6,2
2351,1049.62070524254,6,2
2352,1049.63715578992,6,2
2353,1049.63960587145,6,2
2354,1049.64385601287,6,2
2355,1049.6664567649,6,2
2356,1049.66875684143,6,2
2357,1049.67430702611,6,2
2358,1049.67715712094,6,2
2359,1049.74710944857,6,2
2360,1049.7495595301,6,2
2361,1049.75340965821,6,2
2362,1049.75705977966,6,2
2363,1049.7737103337,6,2
2364,1049.77591040691,6,2
2365,1049.78031055332,6,2
2366,1049.78326065148,6,2
2367,1049.79656109405,6,2
2368,1049.84031254986,6,2
2369,1049.84406267464,6,2
2370,1049.8504628876,6,2
2371,1049.85421301239,6,2
2372,1049.87951385426,6,2
2373,1049.98666741974,6,2
2374,1050.00796812851,6,2
2375,1050.01081822334,6,2
2376,1050.16177324629,6,2
2377,1050.16732343097,6,2
2378,1050.21537502986,6,2
2379,1050.22142523118,6,2
2380,1050.25747643076,6,2
2381,1050.27167690328,6,2
2382,1051.78442723924,5,2
2383,1052.01093477616,6,2
2384,1052.16899003537,6,2
2385,1052.48100041735,6,2
2386,1052.51160143558,6,2
2387,1052.60570456681,6,2
2388,1052.63980570151,6,2
2389,1052.75740961472,6,2
2390,1052.76946001569,6,2
2391,1052.99331746443,6,2
2392,1053.07202008321,6,2
2393,1053.08577054075,6,2
2394,1053.15472283511,6,2
2395,1053.43688222381,6,2
2396,1054.57487008975,6,2
2397,1054.58122030105,6,2
2398,1054.80572777142,6,2
2399,1055.28359367216,5,2
2400,1055.65790612721,6,2
2401,1057.49781734928,6,2
2402,1057.73097510748,6,2
2403,1058.81001101183,6,2
2404,1059.09437047374,5,2
2405,1059.20937430043,6,2
2406,1059.24452547007,6,2
2407,1060.52166796631,6,2
2408,1060.77962654975,6,2
2409,1061.90466398477,6,2
2410,1061.91886445728,6,2
2412,1063.72207445814,5,2
2413,1066.92388099656,6,2
2414,1067.01128390485,6,2
2415,1067.01983418936,6,2
2416,1067.02588439067,6,2
2417,1067.03613473175,6,2
2418,1067.04483502124,6,2
2419,1067.15208859005,6,2
2420,1067.16123889452,6,2
2421,1067.1812895617,6,2
2422,1067.59080318805,6,2
2423,1068.59458658841,6,2
2424,1068.93019775569,6,2
2425,1068.94334819327,6,2
2426,1068.95784867576,6,2
2427,1068.96449889705,6,2
2428,1069.07260249414,6,2
2429,1069.08350285684,6,2
2430,1069.19655661864,6,2
2433,1070.3510950353,6,2
2434,1070.78595950518,6,2
2435,1070.79095967156,6,2
2436,1070.90936361139,6,2
2437,1071.06046863933,6,2
2438,1071.64343803733,6,2
2439,1071.64813819372,6,2
2440,1071.65813852648,6,2
2441,1071.87569576558,6,2
2442,1071.99179962888,6,2
2443,1071.99474972704,6,2
2444,1072.00034991338,6,2
2445,1072.00370002486,6,2
2447,1072.10175328753,6,2
2448,1072.11205363027,6,2
2449,1072.11520373508,6,2
2450,1072.11965388316,6,2
2451,1072.18250597453,6,2
2452,1072.18525606604,6,2
2453,1072.18965621245,6,2
2454,1072.21850717245,6,2
2455,1072.22070724566,6,2
2456,1072.22885751685,6,2
2457,1072.23545773647,6,2
2458,1072.3030599859,6,2
2459,1072.31821049003,6,2
2460,1072.32086057821,6,2
2461,1072.32576074126,6,2
2462,1072.35171160476,6,2
2463,1072.35401168129,6,2
2464,1072.35771180441,6,2
2465,1072.37731245661,6,2
2466,1072.75297495658,6,2
2467,1072.7728256171,6,2
2468,1072.77977584837,6,2
2469,1074.96759864702,6,2
2471,1077.53883420352,5,2
2472,1077.68303900186,6,2
2473,1077.83949420782,6,2
2474,1077.84664444574,6,2
2475,1078.07190194107,6,2
2476,1078.08995254169,6,2
2477,1078.10180293601,6,2
2478,1078.19910617372,6,2
2479,1078.20890649982,6,2
2480,1078.22220694239,6,2
2481,1078.86902846503,6,2
2482,1080.51598326658,5,2
2483,1082.1484875873,6,2
2484,1082.15148768713,6,2
2485,1082.27349174675,6,2
2486,1082.2776918865,6,2
2487,1082.29859258196,6,2
2488,1082.39039563666,6,2
2489,1082.46004795431,6,2
2490,1082.48939893094,6,2
2491,1082.49384907902,6,2
2492,1082.50564947167,6,2
2493,1082.78545878218,6,2
2494,1082.79480909331,6,2
2495,1082.79935924471,6,2
2496,1082.91766318121,6,2
2498,1083.86594473478,6,2
2499,1083.92644674795,4,2
2500,1084.04270061624,5,2
2501,1085.22208985979,6,2
2502,1085.59110213848,6,2
2503,1085.83301018784,6,2
2504,1086.65763762688,6,2
2505,1087.1376035975,6,2
2506,1087.15525418481,6,2
2507,1087.85892759917,6,2
2509,1088.89831218414,5,2
2510,1092.27417451418,6,2
2511,1092.27822464894,6,2
2512,1092.29342515473,6,2
2513,1092.49008169838,6,2
2514,1092.56488418739,6,2
2515,1092.60318546184,6,2
2516,1092.81894264105,6,2
2517,1092.82364279744,6,2
2518,1094.24884022014,6,2
2520,1095.15042021973,6,2
2521,1095.45943050189,6,2
2522,1095.47358097274,6,2
2523,1097.16438723342,6,2
2524,1097.18358787231,6,2
2525,1097.3551935824,6,2
2526,1097.38334451911,6,2
2527,1097.39129478365,6,2
2528,1097.39654495835,6,2
2529,1097.49814833915,6,2
2530,1098.73078935462,6,2
2531,1099.42311239131,6,2
2532,1099.53056596677,6,2
2533,1099.56216701828,6,2
2534,1099.96463041003,5,2
2535,1100.00638179929,6,2
2536,1100.44624643555,6,2
2537,1100.54439970155,5,2
2538,1101.87689403959,6,2
2541,1103.04388287053,5,2
2542,1103.12038541611,5,2
2543,1103.20963838596,6,2
2544,1103.24103943081,6,2
2545,1103.28094075851,6,2
2546,1103.29039107296,6,2
2547,1103.29409119608,6,2
2550,1104.68103734598,6,2
2551,1105.49651448055,5,2
2552,1110.3381255826,6,2
2553,1110.34407578059,6,2
2554,1110.35127602017,6,2
2555,1110.44742921962,6,2
2556,1110.45312940929,6,2
2557,1110.53978229262,6,2
2558,1110.55143268028,6,2
2559,1110.58018363695,6,2
2560,1110.58313373512,6,2
2561,1110.59813423425,6,2
2562,1110.64838590635,6,2
2563,1110.6803369695,6,2
2564,1110.68318706434,6,2
2565,1110.69398742371,6,2
2566,1111.26230633423,6,2
2567,1111.37836019586,6,2
2568,1111.57986690089,4,2
2569,1112.37874348308,6,2
2572,1112.71355462375,6,2
2573,1112.86250958014,6,2
2574,1112.86820976981,6,2
2575,1112.89416063331,6,2
2576,1113.11751806542,6,2
2577,1113.23497197363,6,2
2579,1114.01824803673,5,2
2580,1115.81750790615,6,2
2581,1115.93351176612,6,2
2582,1115.95611251814,6,2
2583,1116.06711621173,6,2
2584,1116.07631651787,6,2
2585,1118.57714973177,6,2
2586,1118.70065384131,6,2
2587,1118.72665470647,6,2
2588,1118.81200754654,6,2
2589,1119.16051914308,6,2
2590,1120.5996170283,6,2
2591,1120.75812230248,6,2
2592,1120.97907965472,6,2
2593,1121.04193174609,6,2
2594,1122.62898455443,6,2
2596,1123.06799916241,6,2
2597,1123.2067537794,6,2
2598,1123.39591007348,6,2
2599,1123.404160348,5,2
2602,1123.86417565476,6,2
2603,1124.10133354607,6,2
2604,1125.06986577347,6,2
2605,1125.39572661631,6,2
2606,1125.4288777194,6,2
2607,1125.67423588356,6,2
2608,1127.47754588775,6,2
2610,1129.40000985672,6,2
2611,1131.05936507089,6,2
2612,1131.16071844337,6,2
2613,1131.16666864136,6,2
2614,1131.17216882437,6,2
2615,1131.26137179256,6,2
2616,1131.27447222847,6,2
2617,1131.27942239318,6,2
2618,1131.29017275089,6,2
2619,1131.36667529647,6,2
2620,1131.3736755294,6,2
2621,1131.38082576732,6,2
2622,1131.3934261866,6,2
2623,1131.39602627311,6,2
2624,1131.40177646445,6,2
2625,1131.50878002493,6,2
2626,1131.52593059561,6,2
2627,1131.64283448553,6,2
2628,1131.6512847667,6,2
2629,1131.68868601121,6,2
2630,1131.72758730563,6,2
2631,1131.73028739547,6,2
2632,1131.73308748865,6,2
2633,1133.43414409041,5,2
2635,1134.00436306414,5,2
2636,1134.04001425041,6,2
2638,1134.94559438311,6,2
2639,1134.99164591545,6,2
2640,1135.14080087851,6,2
2641,1135.14585104655,6,2
2643,1135.33770743047,5,2
2644,1135.40560968988,6,2
2645,1135.48101219886,6,2
2648,1136.15843473974,6,2
2649,1136.54549761905,6,2
2650,1136.5712484759,6,2
2651,1136.60939974536,5,2
2652,1136.69955274515,6,2
2653,1137.50837965844,6,2
2654,1137.60628291612,6,2
2655,1137.67928534524,6,2
2656,1137.68648558482,6,2
2657,1137.69183576284,6,2
2658,1137.82959034656,5,2
2659,1137.92544353602,5,2
2660,1137.97924532625,6,2
2661,1138.68386877222,6,2
2662,1139.04518079469,6,2
2663,1139.10168267476,6,2
2664,1139.33669049452,6,2
2665,1139.35459109015,6,2
2666,1139.36759152273,6,2
2667,1139.5712482993,6,2
2668,1139.58329870027,6,2
2669,1139.67690181487,6,2
2670,1139.72610345203,6,2
2671,1139.73250366499,6,2
2672,1139.79795584288,6,2
2673,1139.82220664981,6,2
2674,1139.88275866465,6,2
2675,1139.88970889591,6,2
2676,1139.89380903234,6,2
2677,1139.92471006056,6,2
2678,1140.01391302874,6,2
2679,1140.01701313189,6,2
2680,1140.02001323172,6,2
2681,1140.02416336981,6,2
2682,1140.0451640686,6,2
2683,1140.06011456607,6,2
2684,1140.14116726306,6,2
2685,1140.15326766569,6,2
2686,1140.16216796184,6,2
2687,1140.28557206805,6,2
2688,1140.28837216122,6,2
2689,1140.38387533904,6,2
2690,1140.39257562854,6,2
2691,1140.39507571172,6,2
2692,1140.58973218882,6,2
2693,1140.64813413211,6,2
2694,1140.69933583582,6,2
2695,1140.70933616858,6,2
2696,1140.90869280206,6,2
2697,1140.91604304664,6,2
2698,1140.9420439118,6,2
2699,1141.00144588837,6,2
2700,1141.00404597489,6,2
2701,1141.00669606307,6,2
2702,1141.00974616456,6,2
2703,1141.01599637253,6,2
2704,1141.12540001288,6,2
2705,1141.12820010605,6,2
2706,1141.13160021919,6,2
2707,1141.1505008481,6,2
2708,1141.23400362661,6,2
2709,1141.24225390113,6,2
2710,1141.26505465981,6,2
2712,1141.27310492768,6,2
2713,1141.31250623874,6,2
2714,1141.31450630529,6,2
2715,1141.31705639014,6,2
2716,1141.32005648997,6,2
2717,1141.32580668131,6,2
2718,1141.4274100621,6,2
2719,1141.44231055791,6,2
2720,1141.44681070765,6,2
2721,1141.45541099382,6,2
2722,1141.47696171091,5,2
2723,1141.60366592693,6,2
2725,1142.25613763758,6,2
2726,1142.92205979578,6,2
2727,1142.95646094046,6,2
2728,1143.06986471391,6,2
2729,1143.17946836092,6,2
2730,1143.29562222588,6,2
2731,1143.30952268841,6,2
2732,1146.50212892069,6,2
2733,1147.21945278926,5,2
2734,1150.30960561247,6,2
2735,1150.61196567334,6,2
2736,1150.69776852838,6,2
2737,1150.70936891438,6,2
2738,1150.93042626994,6,2
2739,1151.29758848707,5,2
2740,1151.31553908437,5,2
2741,1151.54379667952,6,2
2742,1151.56139726517,6,2
2743,1151.74405334296,5,2
2744,1152.85459029549,6,2
2745,1153.23830306333,6,2
2746,1153.47656099123,6,2
2747,1153.67971775117,6,2
2748,1153.6947182503,6,2
2749,1153.73691965453,6,2
2750,1154.23368618417,5,2
2751,1154.71610223631,5,2
2752,1154.88130773344,4,2
2753,1155.18886796734,6,2
2754,1155.42692588859,6,2
2755,1155.68223438385,6,2
2756,1158.50592834077,6,2
2757,1159.43145913732,6,2
2758,1159.95532656873,6,2
2759,1159.98027739896,6,2
2760,1160.02307882315,5,2
2761,1160.17898401081,6,2
2762,1160.28558755799,4,2
2764,1161.86974026983,6,2
2765,1162.11129830755,6,2
2766,1162.20415139719,6,2
2768,1164.13891577545,6,2
2769,1165.87597357513,6,2
2770,1165.96957668972,6,2
2771,1165.97762695759,6,2
2772,1165.98247711898,6,2
2773,1166.09663091739,6,2
2774,1166.1124814448,6,2
2775,1166.20733460099,6,2
2776,1167.71733484545,5,2
2777,1167.7742867405,5,2
2778,1168.37535674078,6,2
2779,1168.49251063902,6,2
2781,1168.86197293268,6,2
2782,1170.55122914179,6,2
2783,1171.0075943271,6,2
2784,1171.15244914706,6,2
2785,1171.24660227996,6,2
2786,1171.28980371747,6,2
2787,1171.29415386221,6,2
2789,1172.59184704227,5,2
2790,1172.93675851902,6,2
2792,1174.94192523988,5,2
2793,1179.73918486616,6,2
2794,1179.7431349976,6,2
2795,1180.41040720072,5,2
2796,1180.67656605702,6,2
2797,1181.54194485204,6,2
2798,1181.54964510826,5,2
2799,1181.95165848505,6,2
2801,1183.2892529928,6,2
2803,1185.52967754174,6,2
2805,1186.19934982473,5,2
2807,1186.25145155839,5,2
2811,1187.16453194065,6,2
2812,1187.24538463099,6,2
2813,1187.27163550447,6,2
2816,1189.26610186928,6,2
2817,1189.3852058324,5,2
2818,1189.42845727157,5,2
2819,1189.64661453064,6,2
2822,1191.62973051778,6,2
2823,1192.54546098822,5,2
2825,1193.02097681076,6,2
2826,1193.59869603406,6,2
2827,1196.07537844436,6,2
2828,1197.35782111696,6,2
2829,1197.36507135821,6,2
2830,1197.37927183072,6,2
2831,1197.56727808653,6,2
2832,1197.57672840099,6,2
2833,1197.58667873208,6,2
2834,1197.59717908147,6,2
2836,1197.60062919627,6,2
2837,1197.69773242733,6,2
2838,1197.7970357316,6,2
2839,1197.8108361908,6,2
2840,1198.27995180037,6,2
2841,1198.64096381286,6,2
2843,1198.86007110354,6,2
2844,1199.5568442883,6,2
2845,1199.8096026987,6,2
2846,1199.93610690806,6,2
2847,1199.94365715929,6,2
2848,1200.10496252664,6,2
2849,1200.36267110176,6,2
2850,1200.50722591174,6,2
2851,1200.86618785601,6,2
2852,1200.91153936506,6,2
2853,1203.07321129355,6,2
2854,1203.07941149986,6,2
2855,1203.2138159721,6,2
2856,1203.22251626159,6,2
2858,1205.77220110101,6,2
2859,1205.78700159349,6,2
2860,1206.00425882261,6,2
2861,1206.02645956132,6,2
2862,1206.72978296404,6,2
2863,1207.12594614616,6,2
2864,1207.41570578776,6,2
2865,1207.89597176835,6,2
2866,1207.92712280489,6,2
2868,1208.59774511949,6,2
2869,1208.61469568351,6,2
2870,1208.74279994611,6,2
2871,1210.28060111564,6,2
2872,1210.28420123543,6,2
2873,1210.29840170794,6,2
2874,1210.30165181609,6,2
2875,1210.3833545347,5,2
2876,1210.39130479924,6,2
2877,1210.50150846621,6,2
2878,1210.50390854607,6,2
2879,1210.96927403086,6,2
2880,1211.71329878789,6,2
2881,1211.95480682395,6,2
2882,1212.36957062499,6,2
2883,1212.37682086624,6,2
2885,1212.51882559137,6,2
2886,1212.74913325474,6,2
2887,1212.86988727276,6,2
2888,1214.59114454669,6,2
2889,1218.0222587152,6,2
2890,1218.02650885662,6,2
2891,1218.03210904296,6,2
2892,1218.04255939069,6,2
2893,1218.13561248699,6,2
2894,1218.64457942259,6,2
2895,1218.65347971874,6,2
2898,1220.60384461611,5,2
2899,1220.91540498311,6,2
2900,1221.00780805778,6,2
2901,1221.01870842048,6,2
2902,1221.03125883809,6,2
2903,1221.36056979574,6,2
2904,1221.50102446929,6,2
2905,1221.840735773,6,2
2906,1221.84453589945,6,2
2907,1222.16959671568,6,2
2908,1222.26940003658,6,2
2909,1222.4173549597,6,2
2910,1222.42560523423,6,2
2913,1222.85166941129,6,2
2915,1223.04072570204,6,2
2916,1223.32093502585,4,2
2917,1223.69574749754,5,2
2918,1223.7847004574,6,2
2919,1224.17046329346,5,2
2920,1224.84353568958,6,2
2921,1224.96343967933,6,2
2922,1225.35445269008,6,2
2923,1225.36285296959,6,2
2924,1225.72161490721,6,2
2925,1225.79201724981,6,2
2926,1225.91922148246,6,2
2927,1225.92447165716,6,2
2928,1225.9306218618,6,2
2929,1226.01487466527,6,2
2930,1226.01862479005,6,2
2931,1226.07437664517,6,2
2932,1226.25868277786,6,2
2933,1226.27183321543,6,2
2934,1226.30118419207,6,2
2935,1226.39508731664,6,2
2936,1226.50224088212,6,2
2937,1226.78575031575,6,2
2938,1226.79035046882,6,2
2939,1229.01367444875,6,2
2940,1229.57539313964,6,2
2941,1230.27441639927,5,2
2942,1230.90943752926,5,2
2944,1231.82226790321,6,2
2945,1232.71669766489,6,2
2946,1233.03840836964,6,2
2947,1233.31576759862,6,2
2948,1233.3639692025,6,2
2949,1233.39607027065,6,2
2950,1233.48592326046,6,2
2951,1234.13139473818,6,2
2952,1234.60701056405,6,2
2953,1234.61231074041,6,2
2954,1234.61731090679,6,2
2955,1235.41673750729,4,2
2956,1236.12451105808,5,2
2958,1238.72464757624,6,2
2959,1239.79968334749,6,2
2960,1239.92093738215,6,2
2961,1243.14719473416,6,2
2962,1244.86430186999,6,2
2963,1245.2272139457,6,2
2964,1245.23406417364,6,2
2965,1245.74748125732,5,2
2966,1245.76013167826,6,2
2967,1245.79768292776,6,2
2968,1245.93933764124,6,2
2969,1252.68311203677,6,2
2970,1253.72459669162,6,2
2971,1253.74274729557,6,2
2972,1253.74614740871,6,2
2973,1253.88860214882,6,2
2974,1253.9101528659,6,2
2975,1253.92260328018,6,2
2976,1253.92815346486,6,2
2977,1254.54122386446,5,2
2979,1259.62779311736,5,2
2981,1259.80624905539,6,2
2982,1259.81824945469,6,2
2983,1260.37641802746,6,2
2984,1260.46942112209,6,2
2985,1260.470921172,6,2
2986,1260.47367126351,6,2
2987,1260.48167152971,6,2
2988,1260.54812374088,5,2
2989,1260.57862475578,6,2
2990,1261.5294563942,6,2
2991,1261.54400687836,6,2
2992,1262.24883033099,6,2
2993,1262.96910429772,6,2
2994,1264.16809419348,6,2
2995,1265.72029584217,6,2
2996,1265.94740339905,6,2
2997,1266.05840709264,6,2
2998,1268.68984465233,6,2
2999,1269.15891026024,6,2
3000,1269.30731519834,6,2
3001,1269.92573577596,6,2
3002,1270.14124294685,6,2
3003,1270.65190993902,5,2
3004,1270.85561671725,6,2
3005,1270.86391699344,6,2
3006,1270.94791978859,6,2
3007,1270.95667007975,6,2
3008,1270.96617039587,6,2
3009,1271.06017352377,6,2
3010,1271.06572370845,6,2
3011,1271.31023184433,6,2
3012,1271.5265890435,5,2
3014,1273.76041337283,5,2
3015,1274.28488082421,6,2
3016,1275.73037892239,6,2
3017,1275.73757916197,6,2
3018,1277.77964711071,6,2
3019,1278.09930774724,6,2
3020,1279.26104640348,6,2
3021,1279.2832471422,6,2
3022,1279.5367055759,6,2
3023,1279.54065570734,6,2
3024,1279.69941098983,6,2
3025,1280.10177437826,6,2
3026,1281.79593075042,6,2
3027,1281.89948419611,6,2
3028,1282.11964152173,6,2
3029,1282.12129157663,6,2
3030,1282.21694475944,6,2
3031,1282.21994485927,6,2
3032,1282.22299496076,6,2
3033,1282.55675606648,6,2
3034,1282.56105620957,6,2
3035,1282.58830711633,6,2
3036,1282.9153679991,5,2
3037,1282.99377060791,6,2
3038,1283.14117551273,6,2
3039,1283.38158351218,6,2
3040,1283.83919873908,5,2
3041,1284.02590495163,6,2
3044,1284.87933334901,6,2
3045,1285.89036699062,6,2
3046,1286.03187169912,6,2
3047,1286.18767688345,6,2
3048,1286.22817823111,6,2
3049,1286.25042897149,6,2
3050,1286.25332906799,6,2
3051,1286.30418076006,6,2
3052,1286.30663084158,6,2
3053,1286.31873124422,6,2
3054,1286.3362818282,6,2
3055,1286.4286349012,6,2
3056,1286.54008860977,6,2
3057,1286.54268869628,6,2
3058,1286.54578879944,6,2
3059,1286.55153899077,6,2
3060,1287.18225997768,4,2
3061,1288.65840909576,6,2
3062,1289.03032147095,6,2
3063,1289.7040438887,5,2
3064,1292.1952267815,6,2
3065,1292.67759283197,5,2
3066,1292.7048937404,6,2
3067,1292.90095026407,6,2
3068,1293.16895918193,6,2
3069,1293.23666143469,6,2
3070,1293.24221161936,6,2
3071,1293.2554120586,6,2
3072,1293.40266695843,5,2
3073,1293.49987019282,5,2
3074,1293.56492235739,6,2
3075,1293.56537237237,5,2
3077,1293.65652540544,5,2
3078,1293.75497868142,6,2
3079,1293.76522902249,6,2
3081,1294.60450694902,6,2
3082,1294.61860741821,6,2
3083,1294.8969166788,6,2
3084,1295.02132081828,5,2
3085,1295.10202350362,5,2
3086,1296.70027668465,6,2
3087,1296.71142705567,6,2
3088,1296.71487717048,6,2
3089,1296.71857729359,6,2
3090,1296.95018500022,6,2
3091,1296.95478515329,6,2
3094,1298.30022992225,6,2
3095,1299.11870715665,6,2
3096,1299.3584151328,6,2
3097,1300.89096612763,6,2
3098,1302.75677821154,5,2
3099,1302.77597885043,5,2
3101,1303.88996591776,6,2
3103,1306.26564496722,6,2
3104,1306.27609531495,6,2
3105,1306.86131478782,6,2
3106,1308.17120837384,6,2
3107,1308.37461514209,6,2
3108,1308.37806525689,6,2
3109,1308.6110730101,6,2
3110,1308.70187603152,6,2
3111,1309.47660181012,6,2
3115,1311.35966446803,6,2
3116,1311.7971790261,5,2
3117,1311.89358223386,6,2
3118,1311.94368390097,6,2
3119,1312.33469691172,5,2
3120,1312.82376318514,6,2
3121,1312.85706429322,6,2
3122,1313.01301948254,5,2
3123,1313.34598056165,6,2
3125,1313.7525940915,6,2
3126,1313.75874429614,6,2
3127,1313.95145070835,6,2
3128,1313.96475115091,6,2
3129,1314.1127560757,5,2
3131,1315.37179796965,6,2
3132,1315.50270232542,5,2
3133,1315.55990422879,6,2
3134,1315.58375502241,6,2
3135,1315.82161293701,5,2
3136,1315.92671643427,5,2
3137,1317.6911751457,4,2
3141,1321.08998823941,6,2
3142,1321.17919120759,5,2
3144,1321.90651540892,6,2
3145,1322.03706975305,6,2
3146,1322.07002084948,6,2
3147,1322.76179386786,5,2
3148,1322.86059715549,5,2
3151,1323.0243026027,6,2
3153,1323.34666332908,5,2
3155,1323.52866938524,6,2
3156,1323.96263382517,5,2
3158,1324.18269114746,5,2
3159,1324.30554523537,6,2
3160,1326.89438137752,6,2
3161,1327.64570637746,5,2
3162,1327.70410832076,5,2
3163,1328.01246858128,5,2
3165,1328.14722306517,5,2
3166,1328.20582501512,5,2
3168,1328.44653302455,5,2
3171,1329.1451062692,5,2
3172,1329.19950807939,5,2
3173,1329.21900872827,5,2
3174,1329.67137378048,5,2
3175,1330.0109350792,5,2
3176,1330.11168843171,5,2
3177,1330.22204210367,5,2
3180,1330.94371611699,5,2
3182,1333.43374897152,5,2
3183,1333.96046649777,5,2
3184,1333.97631702519,6,2
3185,1333.97981714165,6,2
3186,1334.86869671865,5,2
3187,1335.27171012871,6,2
3188,1335.51671828122,6,2
3189,1335.8328788013,6,2
3190,1335.8415790908,6,2
3191,1335.84732928213,6,2
3192,1335.85457952338,6,2
3193,1335.95538287756,6,2
3195,1335.97063338501,6,2
3196,1335.9800336978,6,2
3197,1336.05288612193,6,2
3198,1336.47965032228,6,2
3199,1336.49450081642,6,2
3201,1336.82861193379,6,2
3202,1336.91861492859,6,2
3203,1337.0004676522,6,2
3204,1337.72034160563,6,2
3205,1337.86809652209,5,2
3206,1337.88069694136,6,2
3207,1337.89769750705,6,2
3208,1338.04950255828,6,2
